Product Name,Total_Revenue,Total_Profit,Average_discount
Wilson Jones DublLock D-Ring Binders,₹170.78,₹15.53,0.35
Wilson Jones Easy Flow II Sheet Lifters,₹286.92,₹5.62,0.38333333333333336
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","₹5,705.24",₹-82.18,0.5125
Wilson Jones Four-Pocket Poly Binders,₹258.33,₹5.43,0.425
Wilson Jones Hanging Recycled Pressboard Data Binders,₹65.30,₹1.78,0.44999999999999996
"Wilson Jones Hanging View Binder, White, 1""",₹489.90,₹55.24,0.1142857142857143
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,"₹2,757.34",₹157.96,0.3
Wilson Jones Impact Binders,₹883.71,₹23.72,0.3888888888888889
Wilson Jones International Size A4 Ring Binders,₹486.13,₹12.80,0.37142857142857144
Wilson Jones Leather-Like Binders with DublLock Round Rings,"₹1,048.47",₹25.49,0.35000000000000003
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","₹6,151.10",₹215.55,0.3666666666666667
Wilson Jones Legal Size Ring Binders,"₹3,113.78",₹48.38,0.4222222222222222
Wilson Jones Standard D-Ring Binders,₹380.01,₹26.92,0.32499999999999996
Wilson Jones Suede Grain Vinyl Binders,₹54.77,₹5.06,0.2333333333333333
Wilson Jones Turn Tabs Binder Tool for Ring Binders,"₹1,473.96",₹58.51,0.2692307692307692
Wilson Jones data.warehouse D-Ring Binders with DublLock,₹203.28,₹15.31,0.4
Wilson Jones ï¿½Snapï¿½ Scratch Pad Binder Tool for Ring Binders,₹639.16,₹30.74,0.2
Wilson SignalBoost 841262 DB PRO Amplifier Kit,"₹17,997.50","₹1,043.86",0.16666666666666666
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",₹522.45,₹47.60,0.13333333333333333
"Wirebound Message Book, 4 per Page","₹1,162.02",₹87.69,0.028571428571428574
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",₹649.09,₹44.99,0.06666666666666667
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",₹337.18,₹31.31,0.13333333333333333
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",₹777.51,₹47.22,0.06666666666666667
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page","₹1,593.56",₹95.27,0.028571428571428574
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",₹880.65,₹109.02,0.044444444444444446
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",₹328.75,₹49.08,0.03333333333333333
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",₹91.50,₹14.30,0.1
"Wirebound Service Call Books, 5 1/2"" x 4""",₹416.24,₹60.40,0.0
Wirebound Voice Message Log Book,₹38.08,₹4.95,0.2
Wireless Extenders zBoost YX545 SOHO Signal Booster,"₹17,878.45",₹733.28,0.14285714285714285
Woodgrain Magazine Files by Perma,₹340.91,₹2.62,0.06666666666666667
X-Rack File for Hanging Folders,"₹1,253.19",₹67.74,0.044444444444444446
Xblue XB-1670-86 X16 Smallï¿½Office Telephoneï¿½- Titanium,"₹2,116.63",₹132.29,0.1
Xerox 188,₹616.90,₹97.52,0.05
Xerox 1880,"₹3,303.01",₹285.65,0.04
Xerox 1881,"₹1,810.07",₹207.04,0.03333333333333333
Xerox 1882,"₹1,802.56",₹273.18,0.12000000000000002
Xerox 1883,"₹6,874.63",₹354.02,0.05714285714285715
Xerox 1884,"₹3,236.76",₹204.60,0.1
Xerox 1885,"₹4,131.44",₹461.18,0.0
Xerox 1886,"₹2,260.88",₹302.73,0.04
Xerox 1887,"₹2,576.13",₹216.26,0.1
Xerox 1888,"₹5,093.06",₹539.27,0.06666666666666667
Xerox 1889,"₹1,989.55",₹236.33,0.06666666666666667
Xerox 189,"₹7,024.95",₹746.53,0.06666666666666667
Xerox 1890,₹636.22,₹122.35,0.0
Xerox 1891,"₹7,307.15",₹542.90,0.05714285714285715
Xerox 1892,₹472.87,₹79.46,0.1
Xerox 1893,"₹7,370.00",₹619.36,0.09090909090909091
Xerox 1894,"₹1,305.07",₹78.80,0.08
Xerox 1895,"₹1,126.63",₹82.82,0.05714285714285715
Xerox 1896,₹129.87,₹22.48,0.0
Xerox 1897,₹366.53,₹27.09,0.15000000000000002
Xerox 1898,"₹1,410.82",₹120.77,0.07272727272727274
Xerox 1899,₹212.70,₹28.09,0.12000000000000002
Xerox 19,"₹2,137.62",₹159.55,0.1
Xerox 190,₹129.48,₹14.04,0.0
Xerox 1900,₹576.09,₹44.08,0.08571428571428573
Xerox 1901,₹67.58,₹5.28,0.2
Xerox 1902,₹164.45,₹32.89,0.1
Xerox 1903,₹650.62,₹65.54,0.03333333333333333
Xerox 1905,₹830.74,₹68.95,0.04
Xerox 1906,"₹6,287.06",₹497.58,0.05714285714285715
Xerox 1907,₹442.08,₹57.72,0.0
Xerox 1908,"₹9,751.72",₹799.39,0.028571428571428574
Xerox 1909,"₹5,096.62",₹400.98,0.08888888888888889
Xerox 191,"₹4,019.98",₹354.25,0.02
Xerox 1910,"₹1,969.64",₹236.36,0.12000000000000002
Xerox 1911,"₹1,829.78",₹279.74,0.04
Xerox 1912,₹686.71,₹92.57,0.05
Xerox 1913,"₹3,617.30",₹375.04,0.04
Xerox 1914,"₹3,968.11",₹423.74,0.08
Xerox 1915,"₹11,638.35","₹1,262.39",0.044444444444444446
Xerox 1916,"₹3,259.40",₹342.58,0.14285714285714285
Xerox 1917,"₹7,189.77",₹574.69,0.0
Xerox 1918,₹620.16,₹75.97,0.0
Xerox 1919,"₹8,665.29",₹729.62,0.044444444444444446
Xerox 192,₹596.16,₹68.43,0.0
Xerox 1920,₹424.58,₹40.37,0.0
Xerox 1921,₹135.86,₹17.48,0.20000000000000004
Xerox 1922,₹35.86,₹4.33,0.2
Xerox 1923,₹410.15,₹39.28,0.08
Xerox 1924,₹268.19,₹24.74,0.15000000000000002
Xerox 1925,"₹1,592.37",₹182.78,0.10000000000000002
Xerox 1926,₹244.02,₹16.38,0.0
Xerox 1927,₹303.02,₹22.68,0.12000000000000002
Xerox 1928,₹998.98,₹49.10,0.1
Xerox 1929,"₹1,512.01",₹154.40,0.05
Xerox 193,₹364.78,₹38.09,0.0
Xerox 1930,₹732.24,₹59.36,0.12000000000000002
Xerox 1931,"₹1,101.60",₹88.65,0.07500000000000001
Xerox 1932,₹255.17,₹28.71,0.2
Xerox 1933,"₹1,596.40",₹138.52,0.0
Xerox 1934,"₹5,889.10",₹526.21,0.04
Xerox 1935,"₹3,197.26",₹239.00,0.05
Xerox 1936,₹467.53,₹60.54,0.13333333333333333
Xerox 1937,"₹1,691.01",₹199.85,0.15000000000000002
Xerox 1938,"₹1,877.68",₹93.88,0.2
Xerox 1939,"₹2,693.74",₹200.32,0.0
Xerox 194,"₹1,309.33",₹184.19,0.1
Xerox 1940,"₹2,022.53",₹279.20,0.05
Xerox 1941,"₹8,660.61",₹704.59,0.16
Xerox 1942,"₹1,634.60",₹278.96,0.06666666666666667
Xerox 1943,"₹3,658.47",₹328.68,0.05
Xerox 1944,"₹1,906.99",₹257.37,0.10000000000000002
Xerox 1945,"₹12,501.95",₹756.27,0.05
Xerox 1946,₹426.38,₹35.25,0.06666666666666667
Xerox 1947,₹777.40,₹54.12,0.08
Xerox 1948,₹809.19,₹67.43,0.0
Xerox 1949,₹642.42,₹43.43,0.15000000000000002
Xerox 195,₹722.78,₹70.54,0.125
Xerox 1950,₹186.12,₹23.18,0.06666666666666667
Xerox 1951,"₹6,072.08",₹244.74,0.16666666666666666
Xerox 1952,₹922.30,₹44.82,0.05
Xerox 1953,₹202.87,₹18.83,0.1
Xerox 1954,₹498.43,₹32.21,0.1
Xerox 1955,₹913.60,₹59.38,0.2
Xerox 1956,₹843.18,₹40.90,0.1
Xerox 1957,₹300.67,₹39.72,0.10000000000000002
Xerox 1958,₹84.24,₹15.55,0.0
Xerox 1959,₹724.11,₹60.65,0.06666666666666667
Xerox 196,₹242.76,₹39.42,0.1
Xerox 1960,"₹5,787.06",₹334.58,0.10000000000000002
Xerox 1962,₹556.40,₹43.66,0.05714285714285715
Xerox 1963,₹571.30,₹27.72,0.13333333333333333
Xerox 1964,"₹7,016.45",₹314.74,0.04
Xerox 1965,₹144.72,₹25.71,0.05
Xerox 1966,₹270.86,₹32.79,0.10000000000000002
Xerox 1967,₹307.15,₹38.88,0.08
Xerox 1968,"₹1,114.22",₹75.35,0.08
Xerox 1969,₹23.12,₹5.66,0.0
Xerox 197,"₹3,277.68",₹195.17,0.06666666666666667
Xerox 1970,₹394.42,₹43.53,0.06666666666666667
Xerox 1971,₹856.86,₹47.94,0.10000000000000002
Xerox 1972,₹92.93,₹17.42,0.12000000000000002
Xerox 1973,₹735.45,₹70.35,0.1
Xerox 1974,₹162.66,₹26.91,0.05
Xerox 1975,₹171.07,₹30.33,0.08
Xerox 1976,₹129.60,₹12.70,0.2
Xerox 1977,₹542.42,₹61.46,0.03333333333333333
Xerox 1978,₹840.41,₹74.33,0.1
Xerox 1979,"₹1,369.32",₹140.96,0.06666666666666667
Xerox 198,₹511.94,₹33.47,0.06666666666666667
Xerox 1980,₹171.20,₹15.41,0.0
Xerox 1981,₹275.62,₹30.10,0.05
Xerox 1982,"₹1,352.13",₹89.53,0.06666666666666667
Xerox 1983,₹101.66,₹14.65,0.0
Xerox 1984,₹25.92,₹6.35,0.0
Xerox 1985,₹67.39,₹9.07,0.2
Xerox 1986,₹579.82,₹40.35,0.05
Xerox 1987,₹520.20,₹45.32,0.0
Xerox 1988,"₹5,960.55",₹404.29,0.1111111111111111
Xerox 1989,₹15.94,₹2.69,0.2
Xerox 199,₹350.10,₹19.69,0.15000000000000002
Xerox 1990,₹153.12,₹13.73,0.1
Xerox 1991,"₹3,517.36",₹254.89,0.06666666666666667
Xerox 1992,₹365.98,₹40.37,0.05
Xerox 1993,₹681.70,₹68.43,0.07500000000000001
Xerox 1994,₹255.31,₹32.66,0.1
Xerox 1995,₹598.75,₹47.69,0.10000000000000002
Xerox 1996,₹717.98,₹81.91,0.025
Xerox 1997,₹790.56,₹77.76,0.05
Xerox 1998,₹274.75,₹16.33,0.2
Xerox 1999,₹243.65,₹41.21,0.08571428571428573
Xerox 2,₹445.82,₹53.14,0.15555555555555556
Xerox 20,₹6.48,₹3.11,0.0
Xerox 200,₹281.23,₹33.70,0.12000000000000002
Xerox 2000,₹276.05,₹37.07,0.08
Xerox 201,₹540.43,₹46.14,0.08
Xerox 202,₹720.58,₹76.72,0.05
Xerox 203,₹615.60,₹62.99,0.06666666666666667
Xerox 204,₹563.76,₹52.88,0.0
Xerox 205,"₹1,016.06",₹69.47,0.05
Xerox 206,₹151.63,₹23.85,0.16
Xerox 207,₹141.26,₹16.59,0.1
Xerox 208,₹279.94,₹24.11,0.1
Xerox 209,"₹1,263.60",₹90.20,0.0
Xerox 21,₹518.40,₹43.55,0.2
Xerox 210,₹347.33,₹35.25,0.16666666666666666
Xerox 211,₹602.64,₹40.95,0.1
Xerox 212,₹613.01,₹57.02,0.1142857142857143
Xerox 213,₹417.31,₹50.80,0.06666666666666667
Xerox 214,"₹1,207.87",₹90.46,0.06666666666666668
Xerox 215,₹162.00,₹21.77,0.0
Xerox 216,"₹1,391.90",₹96.94,0.125
Xerox 217,₹685.58,₹67.39,0.07500000000000001
Xerox 218,₹88.13,₹22.29,0.08
Xerox 219,₹511.92,₹46.66,0.0
Xerox 22,₹370.66,₹31.36,0.06666666666666667
Xerox 220,₹520.99,₹60.91,0.1
Xerox 221,₹334.37,₹33.18,0.1
Xerox 222,₹502.85,₹60.65,0.08571428571428573
Xerox 223,₹226.80,₹27.99,0.0
Xerox 224,₹412.13,₹38.62,0.10000000000000002
Xerox 225,₹839.81,₹85.80,0.06666666666666668
Xerox 226,"₹1,995.84",₹155.78,0.03636363636363637
Xerox 227,₹416.02,₹46.40,0.125
Xerox 228,₹447.12,₹46.66,0.0
Xerox 229,₹466.56,₹34.99,0.13333333333333333
Xerox 23,₹646.70,₹63.76,0.03333333333333333
Xerox 230,₹635.04,₹56.25,0.08
Xerox 231,₹281.23,₹31.88,0.12000000000000002
Xerox 232,₹973.30,₹56.51,0.05
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),₹667.39,₹52.27,0.07500000000000001
Xerox Blank Computer Paper,₹499.50,₹46.95,0.0
"Xerox Color Copier Paper, 11"" x 17"", Ream","₹2,969.20",₹260.83,0.03333333333333333
Xerox WorkCentre 6505DN Laser Multifunction Printer,"₹17,639.71",₹-252.00,0.4
Xiaomi Mi3,"₹9,119.84",₹592.79,0.0
"XtraLife ClearVue Slant-D Ring Binder, White, 3""","₹1,780.68",₹76.92,0.3
XtraLife ClearVue Slant-D Ring Binders by Cardinal,₹342.61,₹-13.33,0.5
Zebra GK420t Direct Thermal/Thermal Transfer Printer,"₹4,222.26",₹-938.28,0.7
Zebra GX420t Direct Thermal/Thermal Transfer Printer,"₹36,370.08",₹509.71,0.3
Zebra ZM400 Thermal Label Printer,"₹23,219.00","₹3,343.54",0.0
Zebra Zazzle Fluorescent Highlighters,₹351.42,₹20.67,0.16666666666666666
Zipper Ring Binder Pockets,₹345.70,₹11.73,0.37692307692307686
i.Sound Portable Power - 8000 mAh,₹773.65,₹-58.82,0.12000000000000002
iHome FM Clock Radio with Lightning Dock,"₹2,351.66",₹17.50,0.24000000000000005
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4","₹3,268.20",₹115.64,0.08
iOttie HLCRIO102 Car Mount,₹879.56,₹-11.99,0.16
iOttie XL Car Mount,"₹1,695.15",₹-50.37,0.2
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,"₹1,975.30",₹171.26,0.17142857142857146
netTALK DUO VoIP Telephone Service,"₹5,668.92",₹430.42,0.17142857142857146
